"#","Nome do Produto","SKU","Categoria","Prioridade","Repostável","Status Post","Link do Produto","Link da Imagem","Legenda Instagram","Observações","Ordem de Postagem"
"193","Boina Francesa Colegial San Doná Vermelho","089.61.16.921","Boina","Normal","Não","Não Postado","","","","","195"
"194","Boina Francesa Colegial San Doná Vermelho Cardeal","089.61.16.926","Boina","Normal","Não","Não Postado","","","","","196"
"204","Boina Francesa de Feltro Vinho","19413-vinho","Boina","Normal","Não","Não Postado","","","","","197"
"198","Boina Francesa Marcatto-Bege-Tam 59","19412-Bege-Tam 59","Boina","Normal","Não","Não Postado","","","","","198"
"201","Boina Francesa Marcatto-Preto-Tam 59","19413-Preto-Tam 59","Boina","Normal","Não","Não Postado","","","","","199"
"203","Boina Francesa Tecido Leve Marcatto Preta","19412","Boina","Normal","Não","Não Postado","","","","","200"
"206","Boina Fred Preta","LV218","Boina","Normal","Não","Não Postado","","","","","201"
"210","Boina Gatsby Italiana-Azul Marinho-Tam 61","071000696-Azul Marinho-Tam 61","Boina","Normal","Não","Não Postado","","","","","202"
"214","Boina Gatsby Italiana-Chumbo-Tam 61","0710006118-Chumbo-Tam 61","Boina","Normal","Não","Não Postado","","","","","203"
"218","Boina Gatsby Italiana-Preto-Tam 61","071000622-Preto-Tam 61","Boina","Normal","Não","Não Postado","","","","","204"
"219","Boina Infantil Baby Cinza","54098","Boina","Normal","Não","Não Postado","","","","","205"
"220","Boina Infantil Bebê Branca","54023","Boina","Normal","Não","Não Postado","","","","","206"
"221","Boina Infantil George Chumbo","56097","Boina","Normal","Não","Não Postado","","","","","207"
"222","Boina Infantil George Cinza","56098","Boina","Normal","Não","Não Postado","","","","","208"
"223","Boina Infantil George-Preto-Tamanho Único","56022-Preto-Tamanho Único","Boina","Normal","Não","Não Postado","","","","","209"
"224","Boina Infantil Juliana Bege","1030006131","Boina","Normal","Não","Não Postado","","","","","210"
"225","Boina Infantil Marcatto Bruno Creme","19404-creme","Boina","Normal","Não","Não Postado","","","","","211"
"229","Boina Infantil Pajem Italiana Bege","56057","Boina","Normal","Não","Não Postado","","","","","212"
"230","Boina Infantil Pajem Italiana Cinza","56046","Boina","Normal","Não","Não Postado","","","","","213"
"232","Boina Inglesa Masculina Oitavada Peaky Blinders Azul","138.00.06.824","Boina","Normal","Não","Não Postado","","","","","214"
"233","Boina Inglesa Masculina Oitavada Peaky Blinders Azul Atlântico","138.00.06.828","Boina","Normal","Não","Não Postado","","","","","215"
"234","Boina Inglesa Masculina Oitavada Peaky Blinders Bordô","138.00.06.845","Boina","Normal","Não","Não Postado","","","","","216"
"237","Boina Inglesa Masculina Oitavada Peaky Blinders Cáqui","138.00.06.827","Boina","Normal","Não","Não Postado","","","","","217"
"235","Boina Inglesa Masculina Oitavada Peaky Blinders Cinza","138.00.06.031","Boina","Normal","Não","Não Postado","","","","","218"
"236","Boina Inglesa Masculina Oitavada Peaky Blinders Cinza Escuro","138.00.06.054","Boina","Normal","Não","Não Postado","","","","","219"
"238","Boina Inglesa Masculina Oitavada Peaky Blinders Grafite","138.00.06.203","Boina","Normal","Não","Não Postado","","","","","220"
"239","Boina Inglesa Masculina Oitavada Peaky Blinders Granito Preto e Branco","138.00.06.195","Boina","Normal","Não","Não Postado","","","","","221"
"241","Boina Inglesa Masculina Oitavada Peaky Blinders Mescla Azul","138.00.06.200","Boina","Normal","Não","Não Postado","","","","","222"
"242","Boina Inglesa Masculina Oitavada Peaky Blinders Mescla de Cinza","138.00.06.846","Boina","Normal","Não","Não Postado","","","","","223"
"243","Boina Inglesa Masculina Oitavada Peaky Blinders Preto","138.00.06.022","Boina","Normal","Não","Não Postado","","","","","224"
"244","Boina Inglesa Masculina Oitavada Peaky Blinders Preto Aveludado","138.00.06.822","Boina","Normal","Não","Não Postado","","","","","225"
"245","Boina Inglesa Masculina Oitavada Peaky Blinders Veludo Marrom","138.00.06.181","Boina","Normal","Não","Não Postado","","","","","226"
"246","Boina Inglesa Masculina Oitavada Peaky Blinders Verde","138.00.06.825","Boina","Normal","Não","Não Postado","","","","","227"
"247","Boina Inglesa Masculina Oitavada Peaky Blinders Xadrez Lilás e Azul","138.00.06.163","Boina","Normal","Não","Não Postado","","","","","228"
"248","Boina Inglesa Masculina Tradicional Azul Marinho Leve","078.00.06.024","Boina","Normal","Não","Não Postado","","","","","229"
"249","Boina Inglesa Masculina Tradicional Azul Marinho Poá","078.00.06.153","Boina","Normal","Não","Não Postado","","","","","230"
"250","Boina Inglesa Masculina Tradicional Cinza Claro Leve","078.00.06.046","Boina","Normal","Não","Não Postado","","","","","231"
"251","Boina Inglesa Masculina Tradicional Marfim Leve","078.00.06.027","Boina","Normal","Não","Não Postado","","","","","232"
"252","Boina Inglesa Masculina Tradicional Preto Aveludado","078.00.06.822","Boina","Normal","Não","Não Postado","","","","","233"
"253","Boina Inglesa Masculina Tradicional Preto Leve","078.00.06.022","Boina","Normal","Não","Não Postado","","","","","234"
"254","Boina Inglesa Masculina Tradicional Rosa Leve","078.00.06.040","Boina","Normal","Não","Não Postado","","","","","235"
"255","Boina Inglesa Masculina Tradicional Veludo Azul Marinho","078.00.06.724","Boina","Normal","Não","Não Postado","","","","","236"
"256","Boina Inglesa Masculina Tradicional Veludo Bordô","078.00.06.745","Boina","Normal","Não","Não Postado","","","","","237"
"257","Boina Inglesa Masculina Tradicional Veludo Cinza","078.00.06.746","Boina","Normal","Não","Não Postado","","","","","238"
"258","Boina Inglesa Masculina Tradicional Veludo Marrom","078.00.06.747","Boina","Normal","Não","Não Postado","","","","","239"
"259","Boina Inglesa Masculina Tradicional Veludo Preto","078.00.06.722","Boina","Normal","Não","Não Postado","","","","","240"
"260","Boina Inglesa Masculina Tradicional Veludo Verde","078.00.06.725","Boina","Normal","Não","Não Postado","","","","","241"
"261","Boina Inglesa Masculina Tradicional Veludo Vermelho","078.00.06.726","Boina","Normal","Não","Não Postado","","","","","242"
"262","Boina Inglesa Masculina Tradicional Verde Poá","078.00.06.154","Boina","Normal","Não","Não Postado","","","","","243"
"263","Boina Inglesa Masculina Tradicional Vermelho Leve","078.00.06.026","Boina","Normal","Não","Não Postado","","","","","244"
"264","Boina Inglesa Masculina Tradicional Vinho Poá","078.00.06.155","Boina","Normal","Não","Não Postado","","","","","245"
"265","Boina Inglesa Masculina Tradicional Xadrez Bege","078.00.06.116","Boina","Normal","Não","Não Postado","","","","","246"
"266","Boina Inglesa Masculina Tradicional Xadrez Marrom, Bege e Laranja","078.00.06.147","Boina","Normal","Não","Não Postado","","","","","247"
"267","Boina Inglesa Masculina Tradicional Xadrez Preto, Bege, Marrom e Verde","078.00.06.120","Boina","Normal","Não","Não Postado","","","","","248"
"269","Boina Inverno Masculina Xadrez Marrom","70000800139","Boina","Normal","Não","Não Postado","","","","","249"
"270","Boina Italiana Belluno Cinza","720006109","Boina","Normal","Não","Não Postado","","","","","250"
"274","Boina Italiana Belluno-Cinza-Tam 61","0720006109-Cinza-Tam 61","Boina","Normal","Não","Não Postado","","","","","251"
"275","Boina Italiana Classic Baby Caqui","098.00.06.057","Boina","Normal","Não","Não Postado","","","","","252"
"276","Boina Italiana Classic Infantil Preta","104.00.06.022","Boina","Normal","Não","Não Postado","","","","","253"
"278","Boina Italiana Denver Listra Marrom","700006101","Boina","Normal","Não","Não Postado","","","","","254"
"282","Boina Italiana Denver Listra-Cinza-Tam 61","070000698-Cinza-Tam 61","Boina","Normal","Não","Não Postado","","","","","255"
"286","Boina Italiana Denver Listra-Marrom-Tam 61","0700006101-Marrom-Tam 61","Boina","Normal","Não","Não Postado","","","","","256"
"288","Boina Italiana Denver Xadrez Bege","55054","Boina","Normal","Não","Não Postado","","","","","257"
"294","Boina Italiana Denver Xadrez Marrom","700006111","Boina","Normal","Não","Não Postado","","","","","258"
"302","Boina Italiana Denver Xadrez-Bege-Tam 61","070000695-Bege-Tam 61","Boina","Normal","Não","Não Postado","","","","","259"
"306","Boina Italiana Denver Xadrez-Cinza-Tam 61","0700006119-Cinza-Tam 61","Boina","Normal","Não","Não Postado","","","","","260"
"310","Boina Italiana Denver Xadrez-Marrom-Tam 61","0700006111-Marrom-Tam 61","Boina","Normal","Não","Não Postado","","","","","261"
"314","Boina Italiana Inverno Marrom","700060178","Boina","Normal","Não","Não Postado","","","","","262"
"315","Boina Italiana Inverno Tweed Mescla Marrom","700008032","Boina","Normal","Não","Não Postado","","","","","263"
"316","Boina Italiana Inverno Whisky","7000080138","Boina","Normal","Não","Não Postado","","","","","264"
"317","Boina Italiana Masculina Classic Azul Marinho Leve","081.00.06.024","Boina","Normal","Não","Não Postado","","","","","265"
"318","Boina Italiana Masculina Classic Azul Marinho Poá Colorido","081.00.06.153","Boina","Normal","Não","Não Postado","","","","","266"
"319","Boina Italiana Masculina Classic Bege e Cáqui","081.00.06.142","Boina","Normal","Não","Não Postado","","","","","267"
"322","Boina Italiana Masculina Classic Cáqui Leve","081.00.06.057","Boina","Normal","Não","Não Postado","","","","","268"
"320","Boina Italiana Masculina Classic Cinza Claro Leve","081.00.06.046","Boina","Normal","Não","Não Postado","","","","","269"
"321","Boina Italiana Masculina Classic Cinza Escuro Leve","081.00.06.054","Boina","Normal","Não","Não Postado","","","","","270"
"323","Boina Italiana Masculina Classic Jeans Leve","081.00.06.044","Boina","Normal","Não","Não Postado","","","","","271"
"324","Boina Italiana Masculina Classic Marfim Leve","081.00.06.027","Boina","Normal","Não","Não Postado","","","","","272"
"325","Boina Italiana Masculina Classic Marrom Leve","081.00.06.053","Boina","Normal","Não","Não Postado","","","","","273"
"326","Boina Italiana Masculina Classic Preta Leve","081.00.06.022","Boina","Normal","Não","Não Postado","","","","","274"
"327","Boina Italiana Masculina Classic Preto Aveludado","081.00.06.822","Boina","Normal","Não","Não Postado","","","","","275"
"328","Boina Italiana Masculina Classic Veludo Azul Marinho","081.00.06.724","Boina","Normal","Não","Não Postado","","","","","276"
"329","Boina Italiana Masculina Classic Veludo Bordô","081.00.06.745","Boina","Normal","Não","Não Postado","","","","","277"
"330","Boina Italiana Masculina Classic Veludo Cinza","081.00.06.746","Boina","Normal","Não","Não Postado","","","","","278"
"331","Boina Italiana Masculina Classic Veludo Marrom","081.00.06.747","Boina","Normal","Não","Não Postado","","","","","279"
"332","Boina Italiana Masculina Classic Veludo Preto","081.00.06.722","Boina","Normal","Não","Não Postado","","","","","280"
"333","Boina Italiana Masculina Classic Veludo Rosa Salmão","081.00.06.702","Boina","Normal","Não","Não Postado","","","","","281"
"334","Boina Italiana Masculina Classic Veludo Verde","081.00.06.725","Boina","Normal","Não","Não Postado","","","","","282"
"335","Boina Italiana Masculina Classic Veludo Vermelho","081.00.06.726","Boina","Normal","Não","Não Postado","","","","","283"
"336","Boina Italiana Masculina Classic Verde Militar Leve","081.00.06.091","Boina","Normal","Não","Não Postado","","","","","284"
"337","Boina Italiana Masculina Classic Verde Poá Colorido","081.00.06.154","Boina","Normal","Não","Não Postado","","","","","285"
"338","Boina Italiana Masculina Classic Vermelha Leve","081.00.06.026","Boina","Normal","Não","Não Postado","","","","","286"
"339","Boina Italiana Masculina Classic Vinho Poá Colorido","081.00.06.155","Boina","Normal","Não","Não Postado","","","","","287"
"340","Boina Italiana Masculina Classic Xadrez Bege","081.00.06.116","Boina","Normal","Não","Não Postado","","","","","288"
"341","Boina Italiana Masculina Classic Xadrez Branco e Preto","081.00.06.143","Boina","Normal","Não","Não Postado","","","","","289"
"342","Boina Italiana Masculina Classic Xadrez Grafite, Branco e Preto","081.00.06.185","Boina","Normal","Não","Não Postado","","","","","290"
"343","Boina Italiana Masculina Classic Xadrez Preto, Bege e Grafite Leve","081.00.06.144","Boina","Normal","Não","Não Postado","","","","","291"
"346","Boina Italiana Masculina Couro de Porco Marfim","081.00.11.027","Boina","Normal","Não","Não Postado","","","","","292"
"347","Boina Italiana Masculina Couro de Porco Marrom","081.00.11.028","Boina","Normal","Não","Não Postado","","","","","293"
"348","Boina Italiana Masculina Couro de Porco Preto","081.00.11.022","Boina","Normal","Não","Não Postado","","","","","294"
"349","Boina Italiana Masculina Couro de Porco Whisky","081.00.11.029","Boina","Normal","Não","Não Postado","","","","","295"
"344","Boina Italiana Masculina Couro Vacum Marrom","081.00.10.028","Boina","Normal","Não","Não Postado","","","","","296"
"345","Boina Italiana Masculina Couro Vacum Preto","081.00.10.022","Boina","Normal","Não","Não Postado","","","","","297"
"351","Boina Italiana Masculina Lisa Bege","700006057","Boina","Normal","Não","Não Postado","","","","","298"
"352","Boina Italiana Masculina Pied de Poule","700006115","Boina","Normal","Não","Não Postado","","","","","299"
"353","Boina Italiana Masculina Pied de Poule Bege","700006116","Boina","Normal","Não","Não Postado","","","","","300"
"354","Boina Italiana Masculina Texturizada Preta","700006073","Boina","Normal","Não","Não Postado","","","","","301"
"356","Boina Italiana Masculina Xadrez Cinza III","700006104","Boina","Normal","Não","Não Postado","","","","","302"
"360","Boina Italiana Tweed -Preto-Tam 61","070000822-Preto-Tam 61","Boina","Normal","Não","Não Postado","","","","","303"
"361","Boina Italiana Tweed Avelã","55034","Boina","Normal","Não","Não Postado","","","","","304"
"362","Boina Italiana Tweed Cáqui","55035","Boina","Normal","Não","Não Postado","","","","","305"
"363","Boina Italiana Tweed Listra Marrom","700008053","Boina","Normal","Não","Não Postado","","","","","306"
"366","Boina Kangol Polo Stripe Bege","196135593671","Boina","Normal","Não","Não Postado","","","","","307"
"368","Boina Kangol Tropic 504","196135563360","Boina","Normal","Não","Não Postado","","","","","308"
"369","Boina Kangol Tropic 504 Bege","196135563671","Boina","Normal","Não","Não Postado","","","","","309"
"370","Boina Kangol Tropic 504 Chumbo","196135563581","Boina","Normal","Não","Não Postado","","","","","310"
"371","Boina Kangol Tropic 504 Marinho","196135563267","Boina","Normal","Não","Não Postado","","","","","311"
"372","Boina Kangol Tropic 507 Bege","196135583671","Boina","Normal","Não","Não Postado","","","","","312"
"373","Boina Kangol Tropic 507 Marinho","196135583267","Boina","Normal","Não","Não Postado","","","","","313"
"374","Boina Kangol Tropic 507 Preta","196135583360","Boina","Normal","Não","Não Postado","","","","","314"
"375","Boina Kangol Ventair 504 Bege","196135573671","Boina","Normal","Não","Não Postado","","","","","315"
"376","Boina Kangol Ventair 504 Chumbo","196135573581","Boina","Normal","Não","Não Postado","","","","","316"
"377","Boina Kangol Ventair 504 Marinho","196135573267","Boina","Normal","Não","Não Postado","","","","","317"
"378","Boina Kangol Ventair 504 Preta","196135573360","Boina","Normal","Não","Não Postado","","","","","318"
"381","Boina Kangol Ventair 504-Azul Marinho-Tam 59","196135573267-Azul Marinho-Tam 59","Boina","Normal","Não","Não Postado","","","","","319"
"384","Boina Kangol Ventair 504-Bege-Tam 59/60","196135573671-Bege-Tam 59/60","Boina","Normal","Não","Não Postado","","","","","320"
